FAM	D	T	L
cy41HOG000058278.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000234083.ale.uml_rec	1e-06	1e-06	0.197689
cy41HOG000023150.ale.uml_rec	1e-06	0.70419	1.16012
cy41HOG000058728.ale.uml_rec	0.507034	0.204737	0.669404
cy41HOG000232698.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000097049.ale.uml_rec	1e-06	0.0753288	0.0327928
cy41HOG000232968.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054798.ale.uml_rec	1.07801	1e-06	1.26411
cy41HOG000276583.ale.uml_rec	0.000638251	0.243624	0.329676
cy41HOG000157235.ale.uml_rec	0.0312501	1.66888e-05	0.14978
cy41HOG000226007.ale.uml_rec	1e-06	0.170875	1e-06
cy41HOG000069191.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233007.ale.uml_rec	0.197013	1e-06	0.444086
cy41HOG000035428.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000233557.ale.uml_rec	1e-06	1e-06	0.193331
cy41HOG000054715.ale.uml_rec	1e-06	0.414938	0.764198
cy41HOG000080983.ale.uml_rec	0.53882	1e-06	0.298739
cy41HOG000130713.ale.uml_rec	1.55542e-05	0.251967	1e-06
cy41HOG000228600.ale.uml_rec	0.000704392	0.123861	0.0736629
cy41HOG000233198.ale.uml_rec	1e-06	1e-06	0.0426552
cy41HOG000023042.ale.uml_rec	0.412718	0.371438	1e-06
cy41HOG000037300.ale.uml_rec	0.000211979	0.0134779	0.0233235
cy41HOG000234191.ale.uml_rec	5.04463e-06	1e-06	0.617944
cy41HOG000222134.ale.uml_rec	1e-06	0.0770745	0.300249
cy41HOG000012986.ale.uml_rec	1e-06	1e-06	0.158563
cy41HOG000131348.ale.uml_rec	0.630769	1e-06	0.756283
cy41HOG000060086.ale.uml_rec	9.31252e-05	0.0382911	0.0422308
cy41HOG000035991.ale.uml_rec	1e-06	0.113157	0.285908
cy41HOG000276747.ale.uml_rec	1e-06	1e-06	0.168672
cy41HOG000069688.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000234247.ale.uml_rec	1e-06	0.20037	0.143677
cy41HOG000049540.ale.uml_rec	0.000157228	0.788264	1.00199
cy41HOG000035661.ale.uml_rec	1e-06	0.167591	1e-06
cy41HOG000120944.ale.uml_rec	1.04398	1e-06	1.37046
cy41HOG000244519.ale.uml_rec	0.62422	0.409054	0.974927
cy41HOG000226971.ale.uml_rec	1e-06	1e-06	0.638163
cy41HOG000132722.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127722.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233681.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069717.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000037149.ale.uml_rec	1e-06	1e-06	0.471039
cy41HOG000058123.ale.uml_rec	0.516677	1e-06	0.814615
cy41HOG000069247.ale.uml_rec	1e-06	0.253923	1e-06
cy41HOG000037419.ale.uml_rec	1e-06	1e-06	0.0862339
cy41HOG000058473.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000051820.ale.uml_rec	0.280292	2.59699e-06	0.0997278
cy41HOG000034441.ale.uml_rec	1e-06	0.0640378	0.167497
cy41HOG000061806.ale.uml_rec	1e-06	0.749163	1.15652
cy41HOG000129488.ale.uml_rec	0.000278521	0.149561	0.26231
cy41HOG000225389.ale.uml_rec	0.329124	0.337384	0.545471
cy41HOG000043829.ale.uml_rec	6.84346e-05	1e-06	0.468827
cy41HOG000276625.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000088014.ale.uml_rec	5.03191e-05	0.176621	0.00125162
cy41HOG000069325.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058511.ale.uml_rec	0.000163433	0.75596	1.14946
cy41HOG000069675.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058041.ale.uml_rec	1e-06	0.039992	0.0181106
cy41HOG000233813.ale.uml_rec	0.000321223	0.0123292	0.0317262
cy41HOG000216835.ale.uml_rec	1e-06	0.253871	1e-06
cy41HOG000132640.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000173945.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000130671.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054677.ale.uml_rec	1e-06	0.0516992	0.209385
cy41HOG000232887.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054327.ale.uml_rec	0.00370999	2.14299e-05	0.265513
cy41HOG000132596.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000294667.ale.uml_rec	1e-06	0.299401	0.357533
cy41HOG000058397.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233435.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054987.ale.uml_rec	1.10215	1e-06	0.693109
cy41HOG000232777.ale.uml_rec	1e-06	1e-06	0.285326
cy41HOG000143545.ale.uml_rec	1.0821	1e-06	1.28945
cy41HOG000057922.ale.uml_rec	1e-06	0.166838	1e-06
cy41HOG000233165.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000244632.ale.uml_rec	1e-06	1e-06	0.380865
cy41HOG000232918.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000244362.ale.uml_rec	5.54467e-06	1e-06	0.448927
cy41HOG000066429.ale.uml_rec	1e-06	0.0402793	0.0285078
cy41HOG000037262.ale.uml_rec	1.06486	1e-06	0.287296
cy41HOG000007244.ale.uml_rec	0.000149496	1e-06	0.455582
cy41HOG000024479.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058758.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000054818.ale.uml_rec	1e-06	0.689466	1.1273
cy41HOG000152126.ale.uml_rec	0.309736	0.276216	0.00584305
cy41HOG000023120.ale.uml_rec	1.13634	1e-06	0.78933
cy41HOG000058699.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000232729.ale.uml_rec	0.0676311	1e-06	0.0859059
cy41HOG000145300.ale.uml_rec	1.12613	1e-06	0.767075
cy41HOG000035514.ale.uml_rec	1e-06	0.0161464	0.0579472
cy41HOG000234132.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000252206.ale.uml_rec	1e-06	0.0289604	1e-06
cy41HOG000054379.ale.uml_rec	0.000146315	0.477201	0.357887
cy41HOG000054629.ale.uml_rec	0.000833748	0.243164	0.323455
cy41HOG000069132.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058706.ale.uml_rec	0.169335	1e-06	1e-06
cy41HOG000080920.ale.uml_rec	1e-06	0.704895	1.14822
cy41HOG000232946.ale.uml_rec	1e-06	0.0299658	0.0318119
cy41HOG000165821.ale.uml_rec	1.08522	1e-06	1.2553
cy41HOG000115440.ale.uml_rec	1e-06	0.0415917	0.0300051
cy41HOG000131274.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000041130.ale.uml_rec	1e-06	0.721552	1.1625
cy41HOG000132781.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127781.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000036808.ale.uml_rec	1e-06	1e-06	0.136246
cy41HOG000069844.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058180.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127871.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233622.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233372.ale.uml_rec	1e-06	1e-06	0.426112
cy41HOG000120878.ale.uml_rec	0.950053	0.148713	0.364048
cy41HOG000035932.ale.uml_rec	0.192201	0.176853	0.538837
cy41HOG000152991.ale.uml_rec	1e-06	0.721552	1.1625
cy41HOG000276814.ale.uml_rec	1e-06	0.412846	0.917717
cy41HOG000037075.ale.uml_rec	1e-06	1e-06	0.215184
cy41HOG000036667.ale.uml_rec	1.01634	0.041709	0.212583
cy41HOG000035392.ale.uml_rec	1e-06	1e-06	0.032711
cy41HOG000037525.ale.uml_rec	2.5955e-05	0.138525	0.131349
cy41HOG000023337.ale.uml_rec	1e-06	0.365226	0.531567
cy41HOG000024693.ale.uml_rec	0.038258	0.182509	0.285391
cy41HOG000232402.ale.uml_rec	1e-06	0.000339732	0.133197
cy41HOG000091198.ale.uml_rec	0.0169307	0.0299858	0.0592379
cy41HOG000233210.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069386.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000037088.ale.uml_rec	1.06054	1e-06	1.34968
cy41HOG000127913.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000234219.ale.uml_rec	1e-06	1e-06	0.638075
cy41HOG000233740.ale.uml_rec	1e-06	1e-06	0.426112
cy41HOG000276719.ale.uml_rec	1e-06	1e-06	0.52401
cy41HOG000088128.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054502.ale.uml_rec	1.63179e-06	0.17518	0.413116
cy41HOG000168011.ale.uml_rec	5.29521e-05	0.143607	0.197234
cy41HOG000228417.ale.uml_rec	3.23779e-06	0.121463	0.277391
cy41HOG000223061.ale.uml_rec	1e-06	0.0756917	0.0819801
cy41HOG000069219.ale.uml_rec	6.16996e-06	0.181184	0.414633
cy41HOG000023255.ale.uml_rec	1.09778	4.42835e-06	0.48803
cy41HOG000120885.ale.uml_rec	1.04398	1e-06	1.37046
cy41HOG000007131.ale.uml_rec	1e-06	1e-06	0.261326
cy41HOG000037117.ale.uml_rec	1e-06	1e-06	0.0866558
cy41HOG000069749.ale.uml_rec	0.165272	1e-06	1e-06
cy41HOG000036705.ale.uml_rec	1e-06	2.29095e-05	0.715337
cy41HOG000276686.ale.uml_rec	1e-06	0.412846	0.917717
cy41HOG000131289.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000276550.ale.uml_rec	1e-06	0.412846	0.917717
cy41HOG000233509.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000234050.ale.uml_rec	1e-06	1e-06	0.0779686
cy41HOG000248371.ale.uml_rec	3.3756e-05	0.135335	0.206464
cy41HOG000035476.ale.uml_rec	1e-06	0.70419	1.16012
cy41HOG000233059.ale.uml_rec	1e-06	1e-06	0.0992157
cy41HOG000220312.ale.uml_rec	0.217375	0.619528	0.695608
cy41HOG000023183.ale.uml_rec	1e-06	0.261756	0.462999
cy41HOG000221500.ale.uml_rec	1e-06	0.252895	1e-06
cy41HOG000080842.ale.uml_rec	1e-06	0.713406	1.13816
cy41HOG000232824.ale.uml_rec	1e-06	0.0272718	1e-06
cy41HOG000274278.ale.uml_rec	0.25283	0.2142	0.165563
cy41HOG000054384.ale.uml_rec	1e-06	1e-06	0.154857
cy41HOG000132535.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069500.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000025607.ale.uml_rec	0.442083	8.93655e-06	0.0970607
cy41HOG000233496.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000296073.ale.uml_rec	3.55343e-05	0.198023	0.168021
cy41HOG000058334.ale.uml_rec	0.000163433	0.75596	1.14946
cy41HOG000128070.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000057981.ale.uml_rec	1e-06	0.319749	0.520178
cy41HOG000054924.ale.uml_rec	1e-06	0.286125	1e-06
cy41HOG000097105.ale.uml_rec	1e-06	0.871444	0.897772
cy41HOG000058664.ale.uml_rec	0.431463	1e-06	0.696891
cy41HOG000276442.ale.uml_rec	1e-06	0.445154	0.215445
cy41HOG000054309.ale.uml_rec	0.434619	1.27731e-05	0.401478
cy41HOG000022973.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000054659.ale.uml_rec	3.7272e-06	1e-06	0.239008
cy41HOG000232759.ale.uml_rec	1e-06	1e-06	0.484374
cy41HOG000153685.ale.uml_rec	1e-06	0.0422486	1e-06
cy41HOG000078521.ale.uml_rec	4.36417e-05	0.114778	0.135055
cy41HOG000023091.ale.uml_rec	0.543233	0.426521	0.642412
cy41HOG000234142.ale.uml_rec	1e-06	0.157038	0.308224
cy41HOG000145370.ale.uml_rec	7.10092e-05	0.772152	1.19767
cy41HOG000099340.ale.uml_rec	3.54255e-06	0.0413733	0.0412842
cy41HOG000054296.ale.uml_rec	1e-06	0.717656	1.11512
cy41HOG000275578.ale.uml_rec	0.207745	0.0495355	0.586412
cy41HOG000080950.ale.uml_rec	1e-06	0.791657	1.16426
cy41HOG000232936.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054836.ale.uml_rec	1e-06	1e-06	0.611319
cy41HOG000024457.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058776.ale.uml_rec	0.246108	0.405721	0.336995
cy41HOG000069142.ale.uml_rec	1e-06	0.804587	1.17134
cy41HOG000057893.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058226.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069412.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233584.ale.uml_rec	0.153687	0.133028	1e-06
cy41HOG000233652.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000094634.ale.uml_rec	1e-06	1e-06	0.241518
cy41HOG000114882.ale.uml_rec	1.59771e-05	0.254473	0.000227191
cy41HOG000157460.ale.uml_rec	0.00836163	0.114731	0.0620518
cy41HOG000132801.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127801.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000142460.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233302.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069294.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232510.ale.uml_rec	1e-06	0.0294888	0.0440037
cy41HOG000054410.ale.uml_rec	1e-06	1e-06	0.221086
cy41HOG000036878.ale.uml_rec	1e-06	1e-06	0.426112
cy41HOG000069834.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000036617.ale.uml_rec	3.18212e-05	1.19647e-06	0.390087
cy41HOG000234294.ale.uml_rec	1e-06	1e-06	0.0588395
cy41HOG000276864.ale.uml_rec	0.000238051	1e-06	0.584122
cy41HOG000130589.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000196499.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035942.ale.uml_rec	1e-06	0.0254532	0.0797426
cy41HOG000276794.ale.uml_rec	1e-06	0.603118	0.932999
cy41HOG000228137.ale.uml_rec	1e-06	0.323218	0.000128605
cy41HOG000132693.ale.uml_rec	0.280685	1e-06	0.0995324
cy41HOG000276769.ale.uml_rec	1e-06	1e-06	7.4279e-06
cy41HOG000127693.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054022.ale.uml_rec	1e-06	0.125166	0.318851
cy41HOG000197726.ale.uml_rec	9.31158e-05	0.133491	0.23277
cy41HOG000088158.ale.uml_rec	1e-06	0.382934	0.578451
cy41HOG000054572.ale.uml_rec	1e-06	1e-06	0.611319
cy41HOG000232472.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233730.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000059680.ale.uml_rec	6.38875e-05	0.253943	1e-06
cy41HOG000224187.ale.uml_rec	1e-06	1e-06	0.258766
cy41HOG000033504.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058092.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000234269.ale.uml_rec	0.112187	0.108597	0.554642
cy41HOG000127963.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000250675.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000036885.ale.uml_rec	0.239277	0.307362	0.696349
cy41HOG000151826.ale.uml_rec	1e-06	1e-06	0.494775
cy41HOG000035820.ale.uml_rec	5.31053e-05	0.22969	0.421432
cy41HOG000069269.ale.uml_rec	0.179649	0.186806	0.301103
cy41HOG000035280.ale.uml_rec	1e-06	0.165355	0.123706
cy41HOG000069739.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000036775.ale.uml_rec	0.15837	1e-06	0.426433
cy41HOG000246920.ale.uml_rec	1e-06	0.0522027	0.102277
cy41HOG000037167.ale.uml_rec	1.06054	1e-06	1.34968
cy41HOG000035406.ale.uml_rec	1e-06	1e-06	0.0753337
cy41HOG000234020.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233579.ale.uml_rec	1e-06	1e-06	0.193331
cy41HOG000002429.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035599.ale.uml_rec	6.47108e-06	0.118931	0.152627
cy41HOG000058344.ale.uml_rec	1e-06	0.143609	0.00162135
cy41HOG000054954.ale.uml_rec	2.0214e-05	0.169064	0.413983
cy41HOG000058614.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000289958.ale.uml_rec	1.26691e-06	0.0341197	0.0304044
cy41HOG000128000.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000080832.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232854.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000003904.ale.uml_rec	1e-06	0.0597298	0.120336
cy41HOG000132545.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000296104.ale.uml_rec	1e-06	0.864474	0.976582
cy41HOG000058243.ale.uml_rec	1e-06	0.770705	1.17597
cy41HOG000024162.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000037229.ale.uml_rec	5.06628e-06	0.239114	0.13589
cy41HOG000081587.ale.uml_rec	1e-06	0.0596329	0.0741453
cy41HOG000069477.ale.uml_rec	0.211279	0.193713	1e-06
cy41HOG000224356.ale.uml_rec	1e-06	1e-06	0.245643
cy41HOG000058713.ale.uml_rec	0.431463	1e-06	0.696891
cy41HOG000080935.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000043114.ale.uml_rec	0.123365	0.145008	0.359517
cy41HOG000232953.ale.uml_rec	1.84652e-05	0.0366947	0.0590768
cy41HOG000035501.ale.uml_rec	0.265225	0.120884	1e-06
cy41HOG000234127.ale.uml_rec	1e-06	0.035013	0.046777
cy41HOG000145315.ale.uml_rec	1.12613	1e-06	0.767075
cy41HOG000244816.ale.uml_rec	0.543908	0.272652	0.524172
cy41HOG000057969.ale.uml_rec	1e-06	0.18187	0.288358
cy41HOG000274290.ale.uml_rec	1.07801	1e-06	1.26411
cy41HOG000279814.ale.uml_rec	0.000132949	0.0494971	0.0461837
cy41HOG000036982.ale.uml_rec	1e-06	1e-06	0.0716168
cy41HOG000035927.ale.uml_rec	1e-06	1e-06	0.471636
cy41HOG000135602.ale.uml_rec	0.192063	0.190889	0.378015
cy41HOG000023322.ale.uml_rec	1e-06	0.70419	1.16012
cy41HOG000025069.ale.uml_rec	1e-06	0.347004	0.463806
cy41HOG000035387.ale.uml_rec	0.136949	0.243422	1e-06
cy41HOG000036672.ale.uml_rec	1e-06	0.539448	0.631107
cy41HOG000091420.ale.uml_rec	5.1935e-06	0.0305143	0.077553
cy41HOG000276801.ale.uml_rec	0.128303	0.248205	9.15863e-05
cy41HOG000132794.ale.uml_rec	0.211519	0.200571	0.00128438
cy41HOG000127794.ale.uml_rec	0.165272	1e-06	1e-06
cy41HOG000130123.ale.uml_rec	1e-06	0.720015	0.965954
cy41HOG000131261.ale.uml_rec	0.166658	1e-06	1e-06
cy41HOG000219354.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054475.ale.uml_rec	1e-06	0.113487	0.274308
cy41HOG000233367.ale.uml_rec	1e-06	0.00839605	0.532315
cy41HOG000018882.ale.uml_rec	1e-06	0.202006	0.354421
cy41HOG000232575.ale.uml_rec	1e-06	1e-06	0.484374
cy41HOG000035218.ale.uml_rec	0.32118	0.141902	0.252036
cy41HOG000094651.ale.uml_rec	0.868144	1e-06	0.641042
cy41HOG000233637.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058195.ale.uml_rec	0.241944	0.102697	0.222322
cy41HOG000142405.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127864.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035748.ale.uml_rec	0.113058	0.0452593	0.287792
cy41HOG000036710.ale.uml_rec	1e-06	1e-06	0.471039
cy41HOG000223524.ale.uml_rec	0.276581	0.375307	0.577913
cy41HOG000127899.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000037102.ale.uml_rec	0.000106508	0.146045	0.190827
cy41HOG000058168.ale.uml_rec	1e-06	0.143609	0.00162135
cy41HOG000023240.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000120890.ale.uml_rec	1.12968	1e-06	0.790219
cy41HOG000232588.ale.uml_rec	1.85647e-06	1e-06	0.249976
cy41HOG000058438.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000054488.ale.uml_rec	1e-06	0.846171	0.944464
cy41HOG000035845.ale.uml_rec	1e-06	1e-06	0.0489808
cy41HOG000127769.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132769.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000276693.ale.uml_rec	1e-06	1e-06	0.727807
cy41HOG000233755.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127906.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233205.ale.uml_rec	2.5729e-05	0.0145573	0.0277382
cy41HOG000069393.ale.uml_rec	0.000979631	0.0630311	0.0495652
cy41HOG000232417.ale.uml_rec	0.280685	1e-06	0.0995324
cy41HOG000227417.ale.uml_rec	1e-06	1e-06	0.479073
cy41HOG000168004.ale.uml_rec	0.024489	0.136895	0.177201
cy41HOG000131303.ale.uml_rec	1e-06	1e-06	0.463538
cy41HOG000054517.ale.uml_rec	1e-06	1e-06	0.221086
cy41HOG000132520.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000080857.ale.uml_rec	1.08522	1e-06	1.2553
cy41HOG000232831.ale.uml_rec	1e-06	0.0402519	0.0308369
cy41HOG000054931.ale.uml_rec	1e-06	0.284707	0.594132
cy41HOG000058671.ale.uml_rec	0.423982	1e-06	0.454956
cy41HOG000128065.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000295593.ale.uml_rec	1e-06	0.780247	1.16773
cy41HOG000057994.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000139599.ale.uml_rec	2.08033e-05	0.252667	1e-06
cy41HOG000058321.ale.uml_rec	1e-06	1.55733e-05	0.244739
cy41HOG000069515.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233483.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000276545.ale.uml_rec	1e-06	1e-06	0.626633
cy41HOG000247371.ale.uml_rec	1e-06	0.0658896	0.0419588
cy41HOG000023196.ale.uml_rec	1.09778	4.42835e-06	0.48803
cy41HOG000234045.ale.uml_rec	1e-06	1e-06	0.625104
cy41HOG000035463.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000248949.ale.uml_rec	1e-06	0.395261	0.598061
cy41HOG000080945.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000244609.ale.uml_rec	1e-06	1e-06	0.410566
cy41HOG000232923.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054283.ale.uml_rec	6.18995e-05	0.000464687	0.503856
cy41HOG000233591.ale.uml_rec	1e-06	1e-06	0.426112
cy41HOG000037259.ale.uml_rec	1e-06	0.0596537	0.0936859
cy41HOG000058233.ale.uml_rec	1e-06	0.143609	0.00162135
cy41HOG000069157.ale.uml_rec	1e-06	0.251141	1e-06
cy41HOG000057886.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000059171.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000000276.ale.uml_rec	2.63028e-06	0.584642	0.537271
cy41HOG000054823.ale.uml_rec	1e-06	0.717656	1.11512
cy41HOG000058763.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000024442.ale.uml_rec	1e-06	1e-06	0.526498
cy41HOG000246121.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000154969.ale.uml_rec	1e-06	0.291349	1e-06
cy41HOG000069598.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000234157.ale.uml_rec	4.3292e-05	5.0354e-06	0.194797
cy41HOG000035571.ale.uml_rec	1e-06	0.753803	1.18634
cy41HOG000078534.ale.uml_rec	1e-06	0.465055	0.518281
cy41HOG000057919.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000042919.ale.uml_rec	1e-06	0.830992	0.994069
cy41HOG000023084.ale.uml_rec	0.608502	0.42766	1.00129
cy41HOG000221407.ale.uml_rec	3.76865e-05	0.0335876	0.135205
cy41HOG000233288.ale.uml_rec	1e-06	1e-06	0.378279
cy41HOG000234281.ale.uml_rec	1e-06	1e-06	0.525441
cy41HOG000037010.ale.uml_rec	1e-06	0.152553	0.103913
cy41HOG000276871.ale.uml_rec	1e-06	1e-06	0.73077
cy41HOG000208217.ale.uml_rec	0.0526713	0.0732105	0.0818723
cy41HOG000035957.ale.uml_rec	0.0180576	0.0831388	0.179529
cy41HOG000276781.ale.uml_rec	1e-06	1e-06	0.10965
cy41HOG000233828.ale.uml_rec	0.111337	0.0450266	0.233741
cy41HOG000075040.ale.uml_rec	1e-06	0.0919061	0.0835524
cy41HOG000244440.ale.uml_rec	1e-06	0.162723	0.200934
cy41HOG000232505.ale.uml_rec	1.93555e-06	0.0441349	0.0350367
cy41HOG000024794.ale.uml_rec	1e-06	0.39273	0.51464
cy41HOG000217523.ale.uml_rec	1e-06	1e-06	0.402254
cy41HOG000233317.ale.uml_rec	1.31935e-05	5.98384e-05	0.70244
cy41HOG000069281.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132814.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127814.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233647.ale.uml_rec	0.165272	1e-06	1e-06
cy41HOG000094621.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069821.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054405.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000246368.ale.uml_rec	1e-06	1.42494e-05	0.0747546
cy41HOG000252587.ale.uml_rec	1e-06	0.186055	1e-06
cy41HOG000035835.ale.uml_rec	1e-06	1e-06	0.0922325
cy41HOG000005813.ale.uml_rec	0.0407538	0.0694843	0.157523
cy41HOG000132719.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000036890.ale.uml_rec	1e-06	0.31727	0.583128
cy41HOG000037172.ale.uml_rec	0.212846	0.00195694	0.746911
cy41HOG000036760.ale.uml_rec	0.441735	1e-06	0.765452
cy41HOG000035295.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000037422.ale.uml_rec	1e-06	2.29095e-05	0.715337
cy41HOG000023230.ale.uml_rec	0.288103	0.460736	0.581639
cy41HOG000132686.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127976.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233725.ale.uml_rec	1e-06	1e-06	0.0528085
cy41HOG000015592.ale.uml_rec	1e-06	0.0958617	0.184408
cy41HOG000232467.ale.uml_rec	1e-06	0.0439886	0.0376339
cy41HOG000233275.ale.uml_rec	0.0813613	0.155562	0.290777
cy41HOG000023079.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000128015.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054941.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000154664.ale.uml_rec	1e-06	0.322841	0.527366
cy41HOG000069565.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058351.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000220848.ale.uml_rec	0.000761318	0.0221346	0.0273695
cy41HOG000132550.ale.uml_rec	1e-06	0.804587	1.17134
